495,分裂,分裂,fēnliè,split; break up; divide; separate,v
496,分泌,分泌,fēnmì,secrete,v
497,分明,分明,fēnmíng,clear; distinct; obvious; plain,adj
498,分散,分散,fēnsàn,distract; divert; decentralize; disperse; distribute,adj
499,分數,分数,fēnshù,score; mark; grade; point; fractional number,n
500,分子,分子,fēnzǐ,molecule; numerator,n
501,墳,坟,fén,tomb; grave,n
502,粉,粉,fěn,powder; face powder; vermicelli made from starch,n
503,粉碎,粉碎,fěnsuì,break into pieces; grind; smash; shatter; crush,v
504,分量,分量,fènliàng,weight,n
505,分子,分子,fènzǐ,member; element,n
506,糞,粪,fèn,excrement; feces; shit; droppings; dung,n
507,豐產,丰产,fēngchǎn,yield abundantly; produce plentifully,v
508,豐收,丰收,fēngshōu,reap a bumper harvest; have a good harvest,v
509,封,封,fēng,seal; cap; close down; blockade,v
510,封鎖,封锁,fēngsuǒ,blockade; seal off; cut off from the outside world,v
511,風格,风格,fēnggé,style; character; integrity,n
512,風氣,风气,fēngqì,social atmosphere; common practice; ethos,n
513,瘋,疯,fēng,crazy; mad; insane; deranged,adj
514,瘋狂,疯狂,fēngkuáng,crazy; maniac; mad; wild; frenzied; unbridled,adj
515,縫,缝,féng,sew; stitch,v
516,諷刺,讽刺,fěngcì,satirize; ridicule; mock,v
517,佛教,佛教,fójiào,Buddhism,n
518,夫妻,夫妻,fūqī,husband and wife; couple,n
519,服,服,fú,take (medicine); obey; be convinced; convince,v
520,俯,俯,fǔ,"bow one's head; bend over, forward, or down",v
521,腐蝕,腐蚀,fǔshí,erode; corrode; corrupt; pervert,v
522,腐朽,腐朽,fǔxiǔ,rotten; decayed; moldering; degenerate; decadent,adj
523,復活節,复活节,fùhuójié,Easter,n
524,複製,复制,fùzhì,reproduce; copy; duplicate,v
525,負,负,fù,shoulder; bear; rely on; suffer; betray; lose; owe,v
526,負擔,负担,fùdān,shoulder; bear; carry; burden; load; weight,n
527,富有,富有,fùyǒu,wealthy; rich; affluent; be rich in; be full of,v
528,富裕,富裕,fùyù,prosperous; well-to-do; well-off; rich,adj
529,婦人,妇人,fùrén,woman; married woman,n
530,改編,改编,gǎibiān,adapt; transcribe; revise; reorganize; recompose,v
531,改良,改良,gǎiliáng,improve; better; reform; amend;,v
532,蓋子,盖子,gàizi,lid; cover; cap; top; shell,n
533,乾旱,干旱,gānhàn,arid; droughty; dry,adj
534,干擾,干扰,gānrǎo,interfere; disturb; obstruct; interference; disturbance,n
535,干涉,干涉,gānshè,interfere; intervene; intermeddle,v
536,甘,甘,gān,sweet; pleasant,adj
537,趕忙,赶忙,gǎnmáng,hurriedly; hastily,adv
538,趕上,赶上,gǎn shàng,catch up with; be in time for,
539,感受,感受,gǎnshòu,be affected by; taste; feel; experience; feeling,v
540,敢於,敢于,gǎnyú,have the courage to; dare to; be bold in,v
541,幹勁,干劲,gànjìn,vigor; drive; enthusiasm; energy,n
542,缸,缸,gāng,"jar; vat; big container made of pottery, porcelain, etc.",n
543,綱領,纲领,gānglǐng,guiding principle; program; platform,n
544,崗位,岗位,gǎngwèi,post; station,n
545,港幣,港币,gǎngbì,Hong Kong dollar; currency of Hong Kong,n
546,港口,港口,gǎngkǒu,port; harbor,n
547,高潮,高潮,gāocháo,high tide; upsurge; climax,n
548,高等,高等,gāoděng,higher; advanced,adj
549,高峰,高峰,gāofēng,peak; pinnacle; acme; apex; zenith,n
550,高級,高级,gāojí,higher-grade; high-quality; advanced; high-ranking,adj
551,高粱,高粱,gāoliang,Chinese sorghum,n
552,高尚,高尚,gāoshàng,noble; lofty; sublime,adj
553,高速,高速,gāosù,high-speed; express; rapid,adj
554,高壓,高压,gāoyā,high-pressure; high-voltage; oppressive,n
555,高中,高中,gāozhōng,senior high school,n
556,稿,稿,gǎo,draft; sketch; manuscript; original text; article,n
557,告辭,告辞,gàocí,say good-bye; bid farewell; take leave,v
558,歌唱,歌唱,gēchàng,sing; praise through singing,v
559,歌劇,歌剧,gējù,(Western-style) opera,n
560,歌曲,歌曲,gēqǔ,song,n
561,歌頌,歌颂,gēsòng,sing the high praises of; extol; eulogize,v
562,鴿子,鸽子,gēzi,pigeon; dove,n
563,革新,革新,géxīn,innovate; improve; innovation,n
564,格外,格外,géwài,especially; particularly; all the more,adv
565,隔閡,隔阂,géhé,estrangement; misunderstanding; gulf; barrier,n
566,個兒,个儿,gèr,height; stature; size; physical dimensions,n
567,個體戶,个体户,gètǐhù,self-employed worker,n
568,個性,个性,gèxìng,personality; individuality; character,n
569,各式各樣,各式各样,gè shì gè yàng,of all styles and types; all kinds of,
570,各自,各自,gèzì,each; respective,pron
571,給以,给以,gěiyǐ,give (sth.); grant (sth.),v
572,根源,根源,gēnyuán,origin; root; source,n
573,耕地,耕地,gēngdì,arable land; cultivated land,n
574,工地,工地,gōngdì,construction site; building site,n
575,工齡,工龄,gōnglíng,years of employment; seniority,n
576,工錢,工钱,gōngqian,pay; charge for a service; money paid for odd jobs,n
577,工序,工序,gōngxù,working procedure; process,n
578,攻,攻,gōng,attack; take the offensive; accuse; diligently study,v
579,攻擊,攻击,gōngjī,accuse; vilify; assume the offensive; attack; onset,n
580,攻克,攻克,gōngkè,capture; take; seize; overcome,v
581,功課,功课,gōngkè,school work; homework; assignment,n
582,功勞,功劳,gōngláo,credit; contribution; outstanding service,n
583,功能,功能,gōngnéng,function; functionality; feature,n
584,供應,供应,gōngyìng,supply; provide; accommodate,v
585,公,公,gōng,public; common; fair; public affairs; official business,n
586,公安,公安,gōng'ān,public security,n
587,公布,公布,gōngbù,make public; promulgate; announce; publicize,v
588,公民,公民,gōngmín,citizen,n
589,公頃,公顷,gōngqǐng,hectare,m
590,公式,公式,gōngshì,formula; any established or conventional method,n
591,公用,公用,gōngyòng,for public use; public; communal; shared,v
592,宮,宫,gōng,imperial palace; place for cultural activities; uterus,n
593,宮殿,宫殿,gōngdiàn,imperial palace,n
594,弓,弓,gōng,bow; bend; arch,v
595,共和國,共和国,gònghéguó,republic,n
596,共青團,共青团,gòngqīngtuán,Communist Youth League,n
597,鉤,钩,gōu,hook; crochet,v
598,鉤子,钩子,gōuzi,hook; hook-like object; tick; check mark,n
599,勾結,勾结,gōujié,collude; collaborate; gang up,v
600,溝,沟,gōu,ditch; channel; trench; rut; waterway; gully; ravine,n
601,購,购,gòu,buy; purchase,v
602,購買,购买,gòumǎi,buy; purchase,v
603,辜負,辜负,gūfù,let down; fail to live up to; be unworthy of; disappoint,v
604,孤立,孤立,gūlì,isolated; isolate,v
605,鼓動,鼓动,gǔdòng,fan; flap; arouse; agitate; incite; stir up,v
606,古典,古典,gǔdiǎn,classical,adj
607,骨幹,骨干,gǔgàn,backbone; mainstay; key member,n
608,穀子,谷子,gǔzi,millet,n
609,股,股,gǔ,strand; stream; burst; section; share; group;,m
610,雇,雇,gù,employ; hire; rent,v
611,顧問,顾问,gùwèn,consultant; adviser,n
612,固定,固定,gùdìng,fixed; regular; predetermined; fix; fasten; regularize,v
613,固然,固然,gùrán,it is true; admittedly; no doubt; indeed; certainly,conj
614,固體,固体,gùtǐ,solid; solid body,n
615,瓜,瓜,guā,melon; gourd,n
616,瓜子,瓜子,guāzi,melon seed,n
617,寡婦,寡妇,guǎfu,widow,n
618,乖,乖,guāi,obedient; well-behaved; good; clever; shrewd; lovely,adj
619,拐彎,拐弯,guǎi wānr,turn a corner; make a turn; change direction,
620,怪,怪,guài,blame; complain; accuse; impute,v
621,怪,怪,guài,quite; rather; very,adv
622,怪不得,怪不得,guài bu de,no wonder; so that's why; put no blame on,
623,關,关,guān,col; pass; juncture; barrier; difficulty; critical part,n
624,關懷,关怀,guānhuái,care for; show solicitude for; be concerned about,v
625,關頭,关头,guāntóu,juncture; key moment; critical point,n
626,官僚主義,官僚主义,guānliáozhǔyì,bureaucracy,n
627,觀測,观测,guāncè,observe and survey; observe; watch,v
628,觀看,观看,guānkàn,watch; see; view; observe; spectate,v
629,觀念,观念,guānniàn,concept; idea; thought; sense; ideology,n
630,管子,管子,guǎnzī,pipeline; piping; conduit; tubing,n
631,管道,管道,guǎndào,tube; pipe; hose,n
632,罐,罐,guàn,pot; jar; pitcher; jug,n
633,慣,惯,guàn,used to; conditioned to; habitual; indulge; spoil,v
634,灌,灌,guàn,fill; pour; irrigate; record,v
635,灌溉,灌溉,guàngài,irrigate,v
636,光,光,guāng,bare; be naked; wear nothing; glorify; bring honor to,v
637,光彩,光彩,guāngcǎi,luster; splendor; brilliance; gloss; honorable; glorious,adj
638,光滑,光滑,guānghuá,smooth; sleek; glossy; slippery,adj
639,光臨,光临,guānglín,visit as an honorable guest,v
640,廣,广,guǎng,wide; broad; vast; extensive; numerous,adj
641,規劃,规划,guīhuà,plan; program; layout; project; blueprint,v
642,規矩,规矩,guīju,rule; manner; custom; decent; conforming to norms,adj
643,規則,规则,guīzé,rule; law; regulation; regular; orderly,adj
644,歸,归,guī,return; come or go back; give back; belong to,v
645,軌道,轨道,guǐdào,track; rail; orbit; trajectory,n
646,櫃檯,柜台,guìtái,counter; bar,n
647,櫃子,柜子,guìzi,cupboard; cabinet; closet; dresser; chest,n
648,貴賓,贵宾,guì bīn,honored guest; distinguished guest,
649,棍子,棍子,gùnzi,stick; rod; wand,n
650,鍋爐,锅炉,guōlú,boiler,n
651,國防,国防,guófáng,national defense,n
652,國籍,国籍,guójí,nationality; citizenship; national identity,n
653,國旗,国旗,guóqí,national flag,n
654,國慶節,国庆节,guóqìngjié,National Day,n
655,國務院,国务院,guówùyuàn,State Council (in China); State Department (in the US),n
656,國營,国营,guóyíng,state-run; state-owned; state-operated,adj
657,果實,果实,guǒshí,fruit; fruits; gains,n
658,果樹,果树,guǒshù,fruit tree,n
659,裹,裹,guǒ,wrap; bind; mix and carry,v
660,過,过,guò,exceedingly; unduly; excessively,adv
661,過渡,过渡,guòdù,change from one state or stage to another,v
662,過分,过分,guòfèn,excessive; undue; extravagant,adj
663,咳,咳,hāi,"an interjection to express sadness, regret, or surprise",interj
664,海拔,海拔,hǎibá,elevation; altitude; height above sea level,n
665,海軍,海军,hǎijūn,navy; naval force,n
666,海面,海面,hǎimiàn,sea surface,n
667,海峽,海峡,hǎixiá,strait; channel,n
668,害蟲,害虫,hàichóng,injurious insect; vermin; pest,n
669,含糊,含糊,hánhu,ambiguous; vague; unsure; careless; perfunctory,adj
670,含量,含量,hánliàng,content; quantity of an ingredient in a substance,n
671,喊叫,喊叫,hǎnjiào,shout; cry out; scream,v
672,旱,旱,hàn,dry; droughty; not related to water,adj
673,焊,焊,hàn,solder; weld,v
674,行,行,háng,line; row; trade; profession; trading company,n
675,行列,行列,hángliè,procession; rows and columns; ranks and files,n
676,行業,行业,hángyè,trade; business; industry,n
677,航行,航行,hángxíng,"sail; fly; travel by boat, plane, or spacecraft",v
678,毫米,毫米,háomǐ,millimeter,m
679,好,好,hǎo,so that,conj
680,好比,好比,hǎobǐ,be just like; may be compared to; can be likened to,v
681,耗,耗,hào,cost; consume; use,v
682,好奇,好奇,hàoqí,curious; inquisitive,adj
683,呵,呵,hē,oh; ah (to express surprise),interj
684,核,核,hé,nucleus; atomic nucleus; pit; stone,n
685,何必,何必,hébì,why is it necessary to; there is no need to,adv
686,何況,何况,hékuàng,let alone (used in rhetorical questions),conj
687,合唱,合唱,héchàng,sing in chorus; chorus,n
688,合成,合成,héchéng,synthesize; compound; join to form,v
689,合法,合法,héfǎ,legal; lawful; legitimate; rightful,adj
690,合格,合格,hégé,qualified; up to standard; up to grade,adj
691,合金,合金,héjīn,alloy,n
692,合算,合算,hésuàn,worthwhile; be worth the cost; pay,v
693,河流,河流,héliú,rivers (in general),n
694,黑夜,黑夜,hēiyè,night; dark night,n
695,痕跡,痕迹,hénjì,trail; mark; trace; vestige,n
696,狠,狠,hěn,ruthless; cruel; savage,adj
697,恨不得,恨不得,hèn bu de,hate that one cannot; really want to,
698,橫,横,héng,traverse; place sth. horizontally; crosswise; horizontal,adj
699,宏偉,宏伟,hóngwěi,grand; grandiose; magnificent,adj
700,洪水,洪水,hóngshuǐ,flood; floodwater,n
701,喉嚨,喉咙,hóulóng,throat; pharynx and larynx,n
702,吼,吼,hǒu,roar; howl; shout; yell; generate loud sound,v
703,後代,后代,hòudài,offspring; descendant; posterity; later generation,n
704,後方,后方,hòufāng,rear; rearward,n
705,後果,后果,hòuguǒ,consequence; aftermath; (negative) outcome,n
706,後頭,后头,hòutou,at the back; in the rear; behind; later,n
707,後退,后退,hòutuì,back up; draw back; fall back; retreat,v
708,呼呼,呼呼,hūhū,onomatopoetic word for strong wind or heavy panting,ono
709,忽視,忽视,hūshì,ignore; overlook; neglect; disregard,v
710,胡說,胡说,húshuō,talk nonsense; drivel,v
711,衚衕,胡同,hútòng,alley; lane,n
712,蝴蝶,蝴蝶,húdié,butterfly,n
713,護,护,hù,protect; guard; shield; be partial to,v
714,互助,互助,hùzhù,help each other; provide mutual help,v
715,花朵,花朵,huāduǒ,flower,n
716,花生,花生,huāshēng,peanut,n
717,嘩嘩,哗哗,huāhuā,onomatopoetic word for noisy running water,ono
718,華僑,华侨,huáqiáo,overseas Chinese,n
719,華人,华人,huárén,Chinese; Foreign citizen of Chinese descent,n
720,滑雪,滑雪,huá xuě,ski,
721,畫家,画家,huàjiā,painter; artist,n
722,畫蛇添足,画蛇添足,huà shé tiān zú,ruin by adding superfluous,
723,化工,化工,huàgōng,chemical industry,n
724,化合,化合,huàhé,combine; compound; synthesize,v
725,化石,化石,huàshí,fossil,n
726,化驗,化验,huàyàn,chemically examine; conduct a lab test; assay,v
727,話劇,话剧,huàjù,modern drama; stage play,n
728,懷,怀,huái,keep in mind; think of; be pregnant; bosom; mind,n
729,懷念,怀念,huáiniàn,cherish the memory of; think of; miss,v
730,懷疑,怀疑,huáiyí,suspect; doubt; be skeptical about,v
731,壞蛋,坏蛋,huàidàn,villain; bad person; bad egg,n
732,歡呼,欢呼,huānhū,hail; cheer; acclaim,v
733,歡樂,欢乐,huānlè,happy; joyous; gay; delighted; cheerful,adj
734,歡喜,欢喜,huānxǐ,happy; joyous; gay; delighted; cheerful,adj
735,緩和,缓和,huǎnhé,assuage; ease up; mitigated; relaxed,adj
736,緩緩,缓缓,huǎnhuǎn,slowly,adv
737,緩慢,缓慢,huǎnmàn,slow; sluggish; tardy,adj
738,患,患,huàn,get (a disease); contract; suffer from,v
739,幻燈,幻灯,huàndēng,slide; slide presentation; slide projector,n
740,幻想,幻想,huànxiǎng,fantasize; dream; fancy; fantasy; illusion,n
741,喚,唤,huàn,call out; summon,v
742,荒,荒,huāng,waste; desolate; barren; unreasonable,adj
743,慌忙,慌忙,huāngmáng,hurried; hasty; rash; flustered and busy,adj
744,黃昏,黄昏,huánghūn,twilight; dusk; sundown; sunset,n
745,黃色,黄色,huángsè,yellow color,n
746,晃,晃,huàng,wigwag; sway; rock; shake,v
747,灰,灰,huī,ash; dust; lime; grey color,n
748,灰塵,灰尘,huīchén,dust; dirt,n
749,灰心,灰心,huī xīn,lose heart; be disheartened; be discouraged,
750,輝煌,辉煌,huīhuáng,splendid; brilliant; glorious,adj
751,回想,回想,huíxiǎng,recall; recollect; think back; reminisce,v
752,毀,毁,huǐ,destroy; ruin; damage; demolish,v
753,匯,汇,huì,converge; transfer funds through a post office or bank,v
754,彙報,汇报,huìbào,"give an account of, report",n
755,匯款,汇款,huì kuǎn,transfer funds through a post office or bank; remittance,
756,昏,昏,hūn,lose consciousness; muddle; muddled; dark; dim,adj
757,渾身,浑身,húnshēn,from head to toe; everywhere in one's body,n
758,混合,混合,hùnhé,mix; blend; mingle,v
759,混亂,混乱,hùnluàn,disorderly; chaotic; unorganized; promiscuous,adj
760,混凝土,混凝土,hùnníngtǔ,concrete; cement,n
761,混淆,混淆,hùnxiáo,confound; confuse; mix up,v
762,活,活,huó,lifelike; living; alive; vivid; lively; movable; flexible,adj
763,活該,活该,huógāi,deserve (sth. undesirable); serve one right,v
764,伙,伙,huǒ,group; gang; crowd; band,m
765,伙伴,伙伴,huǒbàn,fellow; partner; mate; pal; friend,n
766,火箭,火箭,huǒjiàn,rocket,n
767,火力,火力,huǒlì,firepower; thermal power; one's ability to stand cold,n
768,火焰,火焰,huǒyàn,flame; tongue of fire; blaze,n
769,火藥,火药,huǒyào,gunpowder; powder,n
770,獲/穫,获,huò,seize; catch; get; gain; acquire; harvest; reap,v
771,或多或少,或多或少,huò duō huò shǎo,more or less,
772,貨幣,货币,huòbì,money; currency,n
773,貨物,货物,huòwù,cargo; freight; goods; commodity; merchandise,n
774,基層,基层,jīcéng,grassroots level; bottom level in an organization,n
775,基地,基地,jīdì,base,n
776,機,机,jī,machine; aircraft; crucial point; opportunity; intention,n
777,機動,机动,jīdòng,engine-driven; power-driven; motorized,adj
778,機構,机构,jīgòu,mechanism; setup; organ; government organization,n
779,肌肉,肌肉,jīròu,muscle,n
780,飢餓,饥饿,jī'è,hungry; starving,adj
781,激素,激素,jīsù,hormone,n
782,極端,极端,jíduān,utter; extreme; extremity,n
783,集團,集团,jítuán,group; clique; circle; bloc,n
784,急躁,急躁,jízào,impatient; impetuous; irritable; irascible,adj
785,疾病,疾病,jíbìng,illness; sickness; disease,n
786,即將,即将,jíjiāng,soon; right away; in a second,adv
787,即使,即使,jíshǐ,even; even if; even though; though; although,conj
788,級別,级别,jíbié,rank; level; grade; class,n
789,給予,给予,jǐyǔ,give; render; offer; present,v
790,技能,技能,jìnéng,skill; technical ability,n
791,技巧,技巧,jìqiǎo,technique; artifice; knack; acrobatic gymnastics,n
792,季,季,jì,season,n
793,寂寞,寂寞,jìmò,lonely; lonesome; quiet; still; silent,adj
794,計,计,jì,measuring device; idea; plan; consider; count,v
795,計算機,计算机,jìsuànjī,computer,n
796,記載,记载,jìzǎi,record; put down in writing; chronicle,v
797,繼承,继承,jìchéng,inherit; succeed; carry on; carry forward,v
798,夾子,夹子,jiāzi,clamp; clip; tongs; folder; wallet,n
799,佳,佳,jiā,excellent; good; fine; beautiful,adj
800,家伙,家伙,jiāhuo,guy; fellow; animal; thing; tool; weapon; utensil,n
801,家屬,家属,jiāshǔ,family member; (family) dependent,n
802,加緊,加紧,jiājǐn,press on with; step up; speed up; intensify,v
803,加入,加入,jiārù,join; enter; accede to; affiliate; add; mix; put in,v
804,加速,加速,jiāsù,speed up; quicken; expedite; accelerate,v
805,加油,加油,jiā yóu,oil; lubricate; refuel; add more gas; try harder; cheer,
806,甲,甲,jiǎ,the first of the ten Heavenly Stems; first,n
807,假如,假如,jiǎrú,if; supposing; in case; in the event that,conj
808,假若,假若,jiǎruò,if; supposing; in case; in the event that,conj
809,假使,假使,jiǎshǐ,if; supposing; in case; in the event that,conj
810,價,价,jià,price; value; valence,n
811,價錢,价钱,jiàqian,price,n
812,架,架,jià,put up; erect; support; prop; help; fend off; kidnap,v
813,架子,架子,jiàzi,shelf; frame; stand; rack; skeleton; outline; haughtiness,n
814,駕駛,驾驶,jiàshǐ,drive; pilot; steer; astrogate; navigate,v
815,假,假,jià,holiday; vacation; leave of absence; furlough,n
816,假期,假期,jiàqī,holiday; vacation; period of leave,n
817,嫁,嫁,jià,take as a husband; (of a woman) marry (a man); shift,v
818,殲滅,歼灭,jiānmiè,wipe out; destroy; annihilate,v
819,監督,监督,jiāndū,supervise; superintend,v
820,監視,监视,jiānshì,keep watch on; keep a lookout over; oversee,v
821,監獄,监狱,jiānyù,prison; jail,n
822,堅固,坚固,jiāngù,solid; firm; sturdy; strong; impregnable,adj
823,堅硬,坚硬,jiányìng,hard; stony; solid,adj
824,尖子,尖子,jiānzi,best of its kind; cream of the crop; top class talent,n
825,煎,煎,jiān,fry in shallow oil without stirring,v
826,兼,兼,jiān,"hold (two or more jobs, positions) concurrently",v
827,艱難,艰难,jiānnán,hard; difficult; arduous,adj
828,檢討,检讨,jiǎntǎo,make a self-criticism; self-criticism,n
829,檢驗,检验,jiǎnyàn,check; test; examine; inspect,v
830,鹼,碱,jiǎn,alkali; soda,n
831,簡便,简便,jiǎnbiàn,simple and convenient; easy,adj
832,簡直,简直,jiǎnzhí,simply; utterly; totally; at all; virtually,adv
833,鑒定,鉴定,jiàndìng,authenticate; appraise; identify; determine,n
834,賤,贱,jiàn,cheap; inexpensive; lowly; humble; despicable; base,adj
835,見解,见解,jiànjiě,view; opinion; understanding; idea; perspective,n
836,健全,健全,jiànquán,healthy and complete; sound; perfect,v
837,漸,渐,jiàn,gradually; little by little; by degrees,adv
838,濺,溅,jiàn,spatter; splash,v
839,建造,建造,jiànzào,build; construct; make; manufacture,v
840,僵,僵,jiāng,stiff; rigid; inflexible; numb; deadlocked,adj
841,將軍,将军,jiāngjūn,general; high-ranking military officer,n
842,獎金,奖金,jiǎngjīn,monetary award; prize; bonus; premium,n
843,獎勵,奖励,jiǎnglì,encourage with some incentive; reward; award,n
844,講究,讲究,jiǎngjiu,be particular about; exquisite; tasteful; elegant,adj
845,講課,讲课,jiǎng kè,teach; lecture; prelect,
846,講義,讲义,jiǎngyì,teaching materials; lecture sheets,n
847,醬,酱,jiàng,jam; spread made of nuts or fruit; thick sauce,n
848,焦急,焦急,jiāojí,anxious; worried; agitated; impatient,adj
849,膠卷,胶卷,jiāojuǎn,film; roll of camera film,n
850,交待,交待,jiāodài,tell; exhort; explain; make clear; confess; hand over,v
851,交談,交谈,jiāotán,talk; chat; converse;,v
852,交易,交易,jiāoyì,transaction; deal; trade; business,n
853,澆,浇,jiāo,water; irrigate; pour; sprinkle; cast,v
854,攪,搅,jiǎo,mix; stir; disturb; mess up,v
855,腳步,脚步,jiǎobù,footstep; footfall; step; pace; way of walking,n
856,狡猾,狡猾,jiǎohuá,sly; cunning; tricky; foxy; crafty,adj
857,角度,角度,jiǎodù,angle; perspective; point of view,n
858,角落,角落,jiǎoluò,corner; nook; remote place,n
859,教導,教导,jiàodǎo,teach; indoctrinate,n
860,教練,教练,jiàoliàn,coach; instructor; drill master,n
861,教堂,教堂,jiàotáng,church; cathedral; temple; synagogue,n
862,教研室,教研室,jiàoyánshì,teaching and research section; teaching staff office,n
863,覺,觉,jiào,sleep,n
864,揭,揭,jiē,peel off; tear off; uncover; lift; expose; disclose; raise,v
865,揭露,揭露,jiēlù,uncover; disclose; unmask; expose; unveil; lay bare,v
866,接連,接连,jiēlián,one after another; in succession; in a row,adv
867,階層,阶层,jiēcéng,social stratum,n
868,結,结,jié,bear (fruit or seed); produce,v
869,截,截,jié,cut; sever; block; stop; intercept; hold up,v
870,節,节,jié,save; economize; refrain; abstain; abridge,v
871,竭力,竭力,jiélì,as best one can; with all one's power and energy,adv
872,潔白,洁白,jiébái,pure white; spotlessly white,adj
873,結,结,jié,congeal; form; end; knit; weave; tie; knot,n
874,結果,结果,jiéguǒ,result; outcome; ending,n
875,解放軍,解放军,jiěfàngjūn,liberation army; Chinese People's Liberation Army,n
876,解剖,解剖,jiěpōu,dissect; analyze; criticize,v
877,界線,界线,jièxiàn,boundary line; demarcation line; dividing line,n
878,借口,借口,jièkǒu,excuse; pretext; alibi; pretense,n
879,金魚,金鱼,jīnyú,goldfish,n
880,今日,今日,jīnrì,today; this day; present; now,n
881,緊急,紧急,jǐnjí,urgent; pressing; exigent,adj
882,緊密,紧密,jǐnmì,close and dense; close; inseparable,adj
883,緊俏,紧俏,jìnqiào,sought-after; in shortage due to great demand,adj
884,謹慎,谨慎,jǐnshèn,cautious; prudent; circumspect; careful; mindful,adj
885,進軍,进军,jìnjūn,march; advance,v
886,近代,近代,jìndài,modern times,n
887,浸,浸,jìn,soak; steep; immerse; seep,v
888,盡力,尽力,jìn lì,try one's best; do all one can,
889,驚,惊,jīng,be frightened; start; startle; alarm; stampede; shy,v
890,驚動,惊动,jīngdòng,alarm; alert; disturb; interrupt,v
891,驚奇,惊奇,jīngqí,amazed; astonished; surprised; shocking strange,adj
892,驚人,惊人,jīngrén,astonishing; amazing; alarming; shocking,adj
893,驚訝,惊讶,jīngyà,surprised; astonished; astounded; amazed,adj
894,驚異,惊异,jīngyì,surprised; astonished; astounded; amazed,adj
895,精,精,jīng,perfect; excellent; refined; selected; smart; intensive,adj
896,精神,精神,jīngshén,vigorous; spirited; lively; spunky; smart,adj
897,精細,精细,jīngxì,fine; meticulous; careful; precise and detailed,adj
898,精緻,精致,jīngzhì,fine; exquisite; delicate; refined,adj
899,鯨魚,鲸鱼,jīngyú,whale,n
900,經費,经费,jīngfèi,money for regular expenses; funds; expenses; outlay,n
901,經營,经营,jīngyíng,manage; run; operate; plan and organize,v
902,警告,警告,jǐnggào,warn; admonish; caution; warning,n
903,警惕,警惕,jǐngtì,be alert; be vigilant; be on guard against; watch out for,v
904,景色,景色,jǐngsè,scenery; view; prospect; landscape,n
905,景物,景物,jǐngwù,objects and background seen in a view; environment,n
906,景象,景象,jǐngxiàng,scene; sight; picture,n
907,境,境,jìng,border; boundary; place; territory; condition; situation,n
908,敬酒,敬酒,jìng jiǔ,propose a toast,
909,竟,竟,jìng,unexpectedly; to one's surprise; go so far as to,adv
910,竟然,竟然,jìngrán,unexpectedly; to one's surprise; go so far as to,adv
911,競爭,竞争,jìngzhēng,compete; rival; competition; rivalry,n
912,凈,净,jìng,clean; net,adj
913,凈,净,jìng,only; nothing but; all; all the time,adv
914,揪,揪,jī,hold tight; seize; haul,v
915,酒店,酒店,jiǔdiàn,hotel; inn; wine shop; liquor store,n
916,舅舅,舅舅,jiùjiù,mother's brother; maternal uncle,n
917,舅母,舅母,jiùmu,wife of mother's brother; maternal uncle's wife,n
918,就,就,jiù,with regard to; come near,v
919,就是…也,就是…也,jiùshì … yě …,even if … still …; even though … yet …,
920,就是說,就是说,jiù shì shuō,"that is to say; in other words, that means",
921,居民,居民,jūmín,resident; inhabitant,n
922,居然,居然,jūrán,unexpectedly; to one's surprise; go so far as to,adv
923,居住,居住,jūzhù,live; reside; dwell,v
924,局,局,jú,bureau; office; administration; shop; part; portion,n
925,局部,局部,júbù,part; portion,n
926,局面,局面,júmiàn,situation,n
927,舉辦,举办,jǔbàn,hold; conduct; run; have,v
928,聚,聚,jù,gather; get together; assemble; congregate,v
929,聚集,聚集,jùjí,gather; get together; congregate; convene; collect,v
930,聚精會神,聚精会神,jù jīng huì shén,with complete concentration; with rapt attention,
931,據,据,jù,occupy; hold; rely on; depend on; according to,prep
932,距,距,jù,from,prep
933,劇,剧,jù,theatrical work; drama; play; opera,n
934,劇烈,剧烈,jùliè,acute; violent; severe,adj
935,劇院,剧院,jùyuàn,theater; playhouse; troupe,n
936,捲,卷,juǎn,roll; reel; spool,m
937,覺,觉,jué,be conscious; think; feel; sense; wake; awake,v
938,決口,决口,jué kǒu,"(of a dike; dam, etc.) be breached",
939,決議,决议,juéyì,resolution; formal statement passed by an assembly,n
940,絕,绝,jué,unique; superb; desperate; hopeless; exhausted,adj
941,均,均,jūn,equal; even,adj
942,均勻,均匀,jūnyún,even; uniform; well-distributed; regularly-paced,adj
943,軍備,军备,jūnbèi,armament; arms; military organization and armament,n
944,軍官,军官,jūnguān,military officer; army officer,n
945,軍艦,军舰,jūnjiàn,warship; naval vessel,n
946,軍人,军人,jūnrén,soldier; serviceman,n
947,開辦,开办,kāibàn,set up and run; open; start; operate,v
948,開除,开除,kāichú,dismiss; discharge; expel,v
949,開動,开动,kāidòng,start; set in motion; move; march,v
950,開發,开发,kāifā,develop; exploit,v
951,開飯,开饭,kāi fàn,it's meal time; start to serve meals; start to eat (meal),
952,開口,开口,kāi kǒu,open one's mouth; start to talk; make a cutting edge,
953,開幕,开幕,kāi mù,raise the curtain; open; start; inaugurate,
954,開設,开设,kāishè,set up; open up; provide; offer,v
955,開水,开水,kāishuǐ,boiled water; boiling water,n
956,開夜車,开夜车,kāi yèchē,work overtime or study at night; burn the midnight oil,
957,刊物,刊物,kānwù,publication; periodical; journal; magazine,n
